Smiles,CHEMBLID,Compound Key,Library,S_Hit
Cc1cc(C(=O)N2CCN(c3nc4ccccc4s3)CC2)no1,CHEMBL3439325,DDD01027509,Global Health Stage V,Inactive
Cc1cc(C)c(C(=O)N2CCC3(CCCN(CC(C)(C)C)C3)C2)[nH]1,CHEMBL3480691,DDD01252024,Global Health Stage V,Inactive
O=C(NCC(F)F)c1ccc(S(=O)(=O)N2CCCC(O)C2)cc1,CHEMBL3480953,DDD01252288,Global Health Stage V,Inactive
O=C(CC1CC1)NCc1cc(=O)n2c(n1)CN(Cc1ccoc1)CCC2,CHEMBL3444732,DDD01036860,Global Health Stage V,Inactive
Cc1nc([C@H]2C[C@@H]3CCN(Cc4ccc5c(c4)OCO5)C[C@H]3O2)no1,CHEMBL3470715,DDD01082549,Global Health Stage V,Inactive
COCCN1CCN(CC(C)(O)c2cccc(C(F)(F)F)c2)CC1,CHEMBL3492759,DDD01300519,Global Health Stage V,Inactive
O=C(Cc1ccc(O)c(Cl)c1)N1CCCCC1CCn1cccn1,CHEMBL3486438,DDD01257801,Global Health Stage V,Inactive
CN(Cc1noc2c1CCCC2)C(=O)C1CCOc2ccccc2C1,CHEMBL3483177,DDD01254524,Global Health Stage V,Inactive
Cc1noc(NC(=O)c2ccc(Br)cc2)n1,CHEMBL3494231,DDD01302004,Global Health Stage V,Inactive
COc1cc(CCC(=O)NC(C)C(=O)O)ccc1OCC(F)(F)F,CHEMBL3488072,DDD01295799,Global Health Stage V,Inactive
COc1ccc(C(NCc2cccc(C#N)c2)C2CC2)cc1,CHEMBL3465871,DDD01076909,Global Health Stage V,Inactive
Cc1nc(N2CCN(C(=O)c3ccncc3)CC2)c2c(n1)c(C)nn2C,CHEMBL3445199,DDD01037579,Global Health Stage V,Inactive
Cc1cc(C(=O)N2CCCC3(COCCN(c4ncccn4)C3)C2)[nH]n1,CHEMBL3556442,DDD01029922,Global Health Stage V,Inactive
COCCO[C@H]1CCN(C(=O)c2cnoc2C)[C@H]1Cc1cnn(C)c1,CHEMBL3471329,DDD01083942,Global Health Stage V,Inactive
N#CC1(NC(=O)Cc2cc(Cl)c3c(c2)OCCO3)CCC1,CHEMBL3454136,DDD01065035,Global Health Stage V,Inactive
COc1cccc(OC)c1CNC(Cc1ccsc1)c1ccc(C)cn1,CHEMBL3448338,DDD01058770,Global Health Stage V,Inactive
Cc1cc(C)n(CC2CCCN2CCS(=O)(=O)c2ccccc2)n1,CHEMBL3495118,DDD01302898,Global Health Stage V,Inactive
CN1CCCCC1c1ncc2c(n1)CCN(Cc1ccc(Cl)c(F)c1)C2,CHEMBL3449346,DDD01059926,Global Health Stage V,Inactive
CCn1ccnc1CN1CCN(C(C)C(=O)NC2CCCC2)CC1,CHEMBL3490008,DDD01297759,Global Health Stage V,Inactive
CN(C)C(=O)CN1CCCC(Cc2ccc(N3CCCC3)nn2)C1,CHEMBL3448982,DDD01059515,Global Health Stage V,Inactive
Cc1cc(C)n(CC(=O)N2CCCCC2CCc2cccs2)c(=O)n1,CHEMBL3483146,DDD01254493,Global Health Stage V,Inactive
CN1CC2(CCN(C(=O)Cn3ncc4ccccc4c3=O)CC2)OC1=O,CHEMBL3472418,DDD01243710,Global Health Stage V,Inactive
O=S(=O)(N[C@@H]1CCO[C@]2(CCN(CC3CCOCC3)C2)C1)C1CC1,CHEMBL3557064,DDD01030149,Global Health Stage V,Inactive
O=C1NCC2(CCCN(C(=O)c3ccc4c(c3)CCCO4)CC2)O1,CHEMBL3485718,DDD01257076,Global Health Stage V,Inactive
c1cnc(C2CCCN2c2cnccn2)cn1,CHEMBL3449242,DDD01059819,Global Health Stage V,Inactive
COc1ccc(C(C(=O)O)N(C)CCN2CCOCC2)c(C)c1,CHEMBL3479781,DDD01251108,Global Health Stage V,Inactive
O=C(NCc1cccnc1)c1nc2c(s1)CCCN2C(=O)C1CC1,CHEMBL3554623,DDD01081386,Global Health Stage V,Inactive
Cc1oncc1C(=O)N1CCC2(CCN(Cc3cccc(F)c3)C2=O)C1,CHEMBL3442817,DDD01033961,Global Health Stage V,Inactive
O=C(NCC1CC2(CO1)CN(c1ncccn1)C2)C1CCC1,CHEMBL3470259,DDD01081453,Global Health Stage V,Inactive
COCCN1C(=O)CC(c2cccnc2)C12CCN(C)CC2,CHEMBL3470261,DDD01081456,Global Health Stage V,Inactive
CCOCC1CN(C(=O)CC2=CCCCC2)Cc2nnn(C)c21,CHEMBL3470716,DDD01082550,Global Health Stage V,Inactive
O=C(NCc1ccco1)[C@H]1C[C@@H]2CCN(c3nncs3)C[C@H]2O1,CHEMBL3552834,DDD01032266,Global Health Stage V,Inactive
CCC(=O)Nc1cccc(OCC(=O)N(C)CCCC2CCCO2)c1,CHEMBL3484575,DDD01255931,Global Health Stage V,Inactive
Cc1ncsc1CN1C[C@@H]2COC[C@]2(C(=O)NCc2ccccn2)C1,CHEMBL3555265,DDD01083713,Global Health Stage V,Inactive
CN(C)CC1CN(C(=O)NCc2ccccc2)Cc2nccn2C1,CHEMBL3555899,DDD01036835,Global Health Stage V,Inactive
Cc1cccnc1NCCNC(=O)[C@H]1CNC[C@@H](C(=O)N2CCCC2)C1,CHEMBL3486312,DDD01257672,Global Health Stage V,Inactive
Cc1cc(C)n(C2CCN(c3ncnc4c3CCNCC4)C2)n1,CHEMBL3480417,DDD01251749,Global Health Stage V,Inactive
Cc1ccc(NC(=O)N(CCO)Cc2ccsc2)cc1,CHEMBL3461169,DDD01072148,Global Health Stage V,Inactive
Cc1cnn(CCC(=O)N2CCCC(c3ccn[nH]3)C2)c1,CHEMBL3492643,DDD01300400,Global Health Stage V,Inactive
O=C(c1cnc(-c2ccco2)s1)N1CCCCC1Cn1cccn1,CHEMBL3492321,DDD01300077,Global Health Stage V,Inactive
Fc1ccc(C2CN(c3ncnc4nc[nH]c34)CCO2)cc1,CHEMBL3436719,DDD00418048,Global Health Stage V,Inactive
CC(=O)NC1CCCN(c2ccc(C#N)cc2C(F)(F)F)C1,CHEMBL3468250,DDD01079326,Global Health Stage V,Inactive
C1CCN(c2nc(N3CCOCC3)nc3[nH]nnc23)CC1,CHEMBL3439748,DDD01027997,Global Health Stage V,Inactive
CCc1csc(C2CCCN(C(=O)c3cc(Cl)c[nH]3)C2)n1,CHEMBL3492561,DDD01300318,Global Health Stage V,Inactive
Cc1cc(-c2cnc(NC3CCCC3)nc2-c2ccco2)on1,CHEMBL3449567,DDD01060185,Global Health Stage V,Inactive
CC(C)(C)OC(=O)NCC1CCCCN1Cc1ccncc1,CHEMBL3458684,DDD01069642,Global Health Stage V,Inactive
O=C(NCCc1cccs1)NC1CCN(c2ncccn2)CC1,CHEMBL3460752,DDD01071726,Global Health Stage V,Inactive
Cc1ccc(CC(=O)N2CCC(Nc3cccnn3)CC2)s1,CHEMBL3490288,DDD01298040,Global Health Stage V,Inactive
c1ncn(CC2CCCCN2Cc2csc(-c3ccsc3)n2)n1,CHEMBL3490802,DDD01298555,Global Health Stage V,Inactive
O=C(Nc1nc2c(s1)CN(S(=O)(=O)C1CC1)CC2)c1c(F)cccc1F,CHEMBL3444180,DDD01035872,Global Health Stage V,Inactive
Cc1ccc(CNc2ccc(C(=O)N3CCNC(=O)C3)cn2)cc1,CHEMBL3464477,DDD01075483,Global Health Stage V,Inactive
CC(NC(=O)CCn1cccn1)c1ccc(-n2ccnn2)cc1,CHEMBL3455803,DDD01066724,Global Health Stage V,Inactive
CC(C)C(=O)N1CCN(Cc2ccccn2)CC2(CC(=O)N(C)C2)C1,CHEMBL3552157,DDD01029497,Global Health Stage V,Inactive
COc1ccc(CN2CCc3[nH]nc(C(=O)N(C)C)c3C2)cc1,CHEMBL3555758,DDD01029102,Global Health Stage V,Inactive
O=C(NCC1(c2cccc(F)c2)CC1)N1CCC2(CCOC2)C1,CHEMBL3464838,DDD01075853,Global Health Stage V,Inactive
CSCc1nc(CCNC(=O)C2CCCN(C(C)=O)C2)cs1,CHEMBL3472325,DDD01243616,Global Health Stage V,Inactive
Cc1ncsc1C(=O)N1CCCC1c1c(C)nn(C)c1Cl,CHEMBL3492396,DDD01300152,Global Health Stage V,Inactive
CC(C)(NC(=O)c1cnc(-c2ccccc2F)s1)C(N)=O,CHEMBL3466222,DDD01077279,Global Health Stage V,Inactive
O=C(Nc1ccccc1)NC1CCN(C2CCOC2)CC1,CHEMBL3464493,DDD01075499,Global Health Stage V,Inactive
Nc1nccnc1CC1CCCN(Cc2cccc3[nH]ccc23)C1,CHEMBL3448360,DDD01058795,Global Health Stage V,Inactive
Cc1nc(-c2ccc(Cl)s2)sc1C(=O)NCCS(N)(=O)=O,CHEMBL3494572,DDD01302348,Global Health Stage V,Inactive
Cc1cc(C2CCC2)nc(N2CC(n3cccn3)C2)n1,CHEMBL3476869,DDD01248181,Global Health Stage V,Inactive
COc1cc2cc3c(nc2cc1OC)OCCN(Cc1cccs1)C3,CHEMBL3448583,DDD01059057,Global Health Stage V,Inactive
O=C(O)CNc1cc(-c2cc(C(=O)NC3CC3)ccn2)c2cc[nH]c2n1,CHEMBL3481375,DDD01252712,Global Health Stage V,Inactive
Cc1ccc(C(C)NC(=O)Cc2c(C)nc3cc(=O)[nH]n3c2C)s1,CHEMBL3452029,DDD01062890,Global Health Stage V,Inactive
O=C(Cn1ccc2c(Cl)cccc21)N1CCC2(CC1)OCCO2,CHEMBL3444274,DDD01035966,Global Health Stage V,Inactive
Cc1cccc(CN2CCC3(CCC(C(=O)N(C)C)O3)CC2)n1,CHEMBL3440647,DDD01029115,Global Health Stage V,Inactive
CN(CCCc1cnn(C)c1)C(=O)C1COc2ccccc2C1,CHEMBL3486489,DDD01257852,Global Health Stage V,Inactive
CN1CC(=O)N(c2ccccc2)CC12CCN(CC1CCOCC1)C2,CHEMBL3557337,DDD01084728,Global Health Stage V,Inactive
COCc1cn(C2CCN(CCC(C)c3ccccc3)CC2)nn1,CHEMBL3474451,DDD01245753,Global Health Stage V,Inactive
COCCN1CCC12CCN(C(=O)c1ccsc1)CC2,CHEMBL3553215,DDD01030269,Global Health Stage V,Inactive
Cc1ccc(-c2nnc(CN3CCOCC(CO)C3)o2)n1C,CHEMBL3481583,DDD01252921,Global Health Stage V,Inactive
Cc1ccc(CNC(=O)CC2C(=O)NCCN2Cc2ccccc2C)s1,CHEMBL3473457,DDD01244753,Global Health Stage V,Inactive
Cc1nc(C)c(C)c(N2CCC(NCCOc3ccccc3)CC2)n1,CHEMBL3462054,DDD01073037,Global Health Stage V,Inactive
O=C(COc1ccc(Cl)cc1)N1CCN(c2cnccn2)CC1,CHEMBL3492937,DDD01300700,Global Health Stage V,Inactive
Cc1nc(CCCNC(=O)c2coc(CN3CCOCC3)c2)sc1C,CHEMBL3483098,DDD01254445,Global Health Stage V,Inactive
O=C1CNc2ncnc(N3CCN(Cc4ccccc4)CC3)c2N1,CHEMBL3445509,DDD01037893,Global Health Stage V,Inactive
CN1CC=C(c2noc(CCC(=O)N3CCCC3)n2)CC1,CHEMBL3437733,DDD01025778,Global Health Stage V,Inactive
CN(C)CC(=O)N1Cc2ncn(C)c2C(COCC2CCOCC2)C1,CHEMBL3471147,DDD01083551,Global Health Stage V,Inactive
Cc1cc2ncn(C(=O)N3CCOCC3)c2cc1C,CHEMBL1612782,DDD01058592,Global Health Stage V,Inactive
CNc1cc(C2CCCN(C(=O)c3ccc(=O)[nH]n3)C2)ccn1,CHEMBL3448647,DDD01059130,Global Health Stage V,Inactive
Cc1cccc(CCC(=O)N2CCOCC2c2c(C)n[nH]c2C)c1,CHEMBL3470122,DDD01081221,Global Health Stage V,Inactive
O=C(CC1COCCN1)N1CCC(N2CCc3ccccc3C2)CC1,CHEMBL3474530,DDD01245832,Global Health Stage V,Inactive
COC(=O)c1cc(NC(=O)NCC2CCS(=O)(=O)C2)ccc1Cl,CHEMBL3476065,DDD01247370,Global Health Stage V,Inactive
Cc1oc(C)c(C(=O)N2CCCN(Cc3cscn3)CC2)c1C,CHEMBL3497138,DDD01304936,Global Health Stage V,Inactive
c1ccc(-n2nc(CNC3CCc4ncnn4C3)c3c2CCC3)cc1,CHEMBL3489435,DDD01297179,Global Health Stage V,Inactive
CN(C)Cc1noc2c1CN(C(=O)c1ccncc1)CC2,CHEMBL3553450,DDD01031146,Global Health Stage V,Inactive
CCCN1CCC(N(C)CCC(=O)Nc2ccccc2SC)CC1,CHEMBL3456065,DDD01066988,Global Health Stage V,Inactive
CCN(CC)S(=O)(=O)c1ccc(CNc2cc(C)nc(C)n2)cc1,CHEMBL3466367,DDD01077424,Global Health Stage V,Inactive
COc1ccc(CN2CCC3(CC(=O)N(c4cncnc4)C3)C2)cc1,CHEMBL3553430,DDD01085177,Global Health Stage V,Inactive
CN(C)c1nccc(-c2c[nH][nH]c2=O)n1,CHEMBL3471975,DDD01235781,Global Health Stage V,Inactive
Cc1cccc(CN2CC[C@H]3[C@H]2CCN3Cc2cnn(C)c2)n1,CHEMBL3557405,DDD01036227,Global Health Stage V,Inactive
Cc1cc2[nH]c(CN3CCOC(c4ccc(Cl)cc4)C3)cc(=O)n2n1,CHEMBL3480853,DDD01252187,Global Health Stage V,Inactive
O[C@H]1CN(Cc2ccnc(N3CCCC3)n2)CC[C@@]12CCCO2,CHEMBL3448212,DDD01058619,Global Health Stage V,Inactive
COc1cccc2ncn(C(C)Cn3cccn3)c(=O)c12,CHEMBL3480525,DDD01251857,Global Health Stage V,Inactive
CC(Nc1ccc2c(c1)CCC2)c1nc(C2CC2)no1,CHEMBL3455348,DDD01066262,Global Health Stage V,Inactive
Cc1cnc2c(c1NCc1ccncc1)c(=O)n(C)c(=O)n2C,CHEMBL3444118,DDD01035801,Global Health Stage V,Inactive
N#CCSCC(=O)NCC1CCCCC1,CHEMBL3454034,DDD01064933,Global Health Stage V,Inactive
COCCN(Cc1coc(-c2cccc(Cl)c2)n1)C1CC1,CHEMBL3452780,DDD01063651,Global Health Stage V,Inactive
Cn1ccnc1C(=O)N1CCC2(CCN2CC2CC2)C1,CHEMBL3554933,DDD01030711,Global Health Stage V,Inactive
CC(C)c1cc(NCC(O)c2ccccn2)n2nccc2n1,CHEMBL3478444,DDD01249761,Global Health Stage V,Inactive
Cc1ccc2oc(=O)n(CCC(=O)N3CCN(C)C(=O)C3)c2c1,CHEMBL3482876,DDD01254223,Global Health Stage V,Inactive
CC(C)(C)CC(=O)N1CC[C@@H](CC(=O)O)[C@@H](CCN2CCCCC2)C1,CHEMBL3437400,DDD01025416,Global Health Stage V,Inactive
Cc1ccnc(CNC(=O)C2CC(=O)N(CCN(C)C)C2)c1,CHEMBL3475446,DDD01246751,Global Health Stage V,Inactive
CC(C)c1cc(C(=O)N2C[C@@H]3CC[C@H]2CN(Cc2cccnc2)C3)no1,CHEMBL4553021,DDD01248186,Global Health Stage V,Inactive
Oc1nc(N2CCOCC2)nc2c1CCN(Cc1ccc(F)cc1)CC2,CHEMBL3449771,DDD01060431,Global Health Stage V,Inactive
CCC(C(=O)N1CCN(S(=O)(=O)N2CCCC2)CC1)n1cccn1,CHEMBL3473747,DDD01245043,Global Health Stage V,Inactive
COC(=O)c1ccc(/C=C/c2ncc(C(=O)O)s2)cc1,CHEMBL3462674,DDD01073662,Global Health Stage V,Inactive
c1cnc(N2CCO[C@H]3CN(Cc4csnn4)C[C@H]32)cn1,CHEMBL3552828,DDD01031899,Global Health Stage V,Inactive
COc1ccccc1-c1nc(C(=O)N2CCOCC2)n2ccncc12,CHEMBL3450637,DDD01061425,Global Health Stage V,Inactive
COc1ncc(C)cc1NC(=O)CCc1ccccn1,CHEMBL3461280,DDD01072259,Global Health Stage V,Inactive
COCCN1CCN(S(=O)(=O)C2CC2)Cc2ccc(C)nc21,CHEMBL3557938,DDD01031464,Global Health Stage V,Inactive
O=C(c1cccc(-n2cccn2)c1)N1CCOC(CCO)C1,CHEMBL3478261,DDD01249578,Global Health Stage V,Inactive
CC(C)(C)c1nc(CN2CCC3(CCCO3)CCC2=O)no1,CHEMBL3481055,DDD01252390,Global Health Stage V,Inactive
CNC(=O)C1CCN(S(C)(=O)=O)CC1,CHEMBL3444925,DDD01037298,Global Health Stage V,Inactive
Cc1nc(C(NC(=O)C2CCCC2)c2ccccc2F)no1,CHEMBL3462786,DDD01073775,Global Health Stage V,Inactive
CCN1CCC(CC(=O)N2CCn3cccc3C2c2cccnc2)CC1,CHEMBL3473848,DDD01245145,Global Health Stage V,Inactive
CCn1cnnc1CN(C)c1nccc(C2CCCC2)n1,CHEMBL3483089,DDD01254436,Global Health Stage V,Inactive
c1ccc(CN2CCC3(COCc4cnc(NCC5CC5)nc43)C2)cc1,CHEMBL3442801,DDD01033910,Global Health Stage V,Inactive
Cn1c(N)nnc1SCc1cc(Br)ccc1Cl,CHEMBL3463975,DDD01074978,Global Health Stage V,Inactive
COc1cccc(CN(C)C(=O)Nc2ccc3c(c2)OCCO3)c1,CHEMBL3469629,DDD01080723,Global Health Stage V,Inactive
C=C(C)COc1cccc(C(=O)N(CC)Cc2noc(C)n2)c1,CHEMBL3481754,DDD01253093,Global Health Stage V,Inactive
Cc1nnc2n1CCN(Cc1nc(-c3ccoc3)no1)C2,CHEMBL3489467,DDD01297211,Global Health Stage V,Inactive
COc1ccc(C2SC(C)=Nc3c2c(=O)[nH]n3C2CCCC2)cc1O,CHEMBL3438926,DDD01027091,Global Health Stage V,Inactive
Cn1cc(C#N)c(=O)n(CC(O)c2ccccc2F)c1=O,CHEMBL3490042,DDD01297793,Global Health Stage V,Inactive
CCOc1c(Br)cc(CNCCc2nnc3n2CCCCC3)cc1OC,CHEMBL3555711,DDD01061935,Global Health Stage V,Inactive
Cc1nc(C2CCN(c3ccccc3)CC2)no1,CHEMBL3448704,DDD01059195,Global Health Stage V,Inactive
CN1CCCC1c1ccnc(C(=O)N(C)C2CCCCC2)c1,CHEMBL3449505,DDD01060118,Global Health Stage V,Inactive
Cc1nn(CCNS(=O)(=O)NCc2ccccc2)c(C)c1Cl,CHEMBL3472526,DDD01243818,Global Health Stage V,Inactive
CNC(=O)CC1CCN(Cc2nc(-c3ccc(SC)cc3)oc2C)CC1,CHEMBL3486052,DDD01257411,Global Health Stage V,Inactive
N#Cc1cc(N2CCC(CS(N)(=O)=O)CC2)c2ccccc2n1,CHEMBL3464317,DDD01075321,Global Health Stage V,Inactive
Cc1cnn(CCNCc2ccccc2F)c1,CHEMBL3488727,DDD01296460,Global Health Stage V,Inactive
c1ccc(CNc2ncc(CN3CC[C@@H]4CC[C@H](C3)N4)cn2)cc1,CHEMBL4585286,DDD01251571,Global Health Stage V,Inactive
Cc1nn(Cc2ccc(C(=O)NCCCN3CCCC3=O)o2)c(C)c1Br,CHEMBL3445947,DDD01038332,Global Health Stage V,Inactive
Cc1nccn1CCC1CCCCN1Cc1ccc(O)cc1Cl,CHEMBL3483623,DDD01254970,Global Health Stage V,Inactive
Cc1ncncc1C(=O)N1CCCN(Cc2cnn(C(C)C)c2)CC1,CHEMBL3461471,DDD01072450,Global Health Stage V,Inactive
Cc1n[nH]c(C)c1Sc1ccccc1NC(=O)N1CCOCC1,CHEMBL3481898,DDD01253237,Global Health Stage V,Inactive
CC(=O)c1cccc(OCCCC(=O)N(C)Cc2cnc(C)s2)c1,CHEMBL3459479,DDD01070444,Global Health Stage V,Inactive
NC(=O)C(NC(=O)COC1CCCCC1)c1ccccc1,CHEMBL3466153,DDD01077201,Global Health Stage V,Inactive
CCN(CC)CCSc1ncnc2[nH]ncc12,CHEMBL3459324,DDD01070289,Global Health Stage V,Inactive
Cc1nccn1C1CCCN(C(=O)c2cc(Cl)c3c(c2)OCO3)C1,CHEMBL3491796,DDD01299551,Global Health Stage V,Inactive
C[S+]([O-])CCCNC(=O)c1cc(Br)c2c(c1)OCCO2,CHEMBL3468989,DDD01080078,Global Health Stage V,Inactive
CN(C)C1(CNc2nccc(C3CCCC3)n2)CCOCC1,CHEMBL3472818,DDD01244111,Global Health Stage V,Inactive
CC(Cc1ccsc1)NC(=O)c1cc(N2CCNC2=O)ccc1F,CHEMBL3456811,DDD01067751,Global Health Stage V,Inactive
CN(Cc1ccc(Cl)s1)C(=O)CN1CC(n2cccn2)C1,CHEMBL3464397,DDD01075401,Global Health Stage V,Inactive
O=C(CCn1c(=O)oc2ccccc21)NCC(O)c1ccc(F)c(F)c1,CHEMBL3468022,DDD01079097,Global Health Stage V,Inactive
CCC(NC(=O)CC1CCN(CC)CC1)c1cn2cccnc2n1,CHEMBL3484060,DDD01255408,Global Health Stage V,Inactive
CN1CCC(CN2CCC3(CCCN(Cc4ccoc4)C3)C2=O)CC1,CHEMBL3551290,DDD01029439,Global Health Stage V,Inactive
CCS(=O)(=O)c1ncc(CN2CCN(C)CC2)n1CCc1ccccc1,CHEMBL3474817,DDD01246119,Global Health Stage V,Inactive
Cn1cc2ncn(C3CCN(c4ccccc4F)CC3)c(=O)c2n1,CHEMBL3474698,DDD01246000,Global Health Stage V,Inactive
Cn1ccnc1CN1CC[C@@H](NS(C)(=O)=O)[C@@H]1Cc1cccnc1,CHEMBL3471749,DDD01084936,Global Health Stage V,Inactive
CSCCC(Nc1nc(C)cc(C)n1)C(=O)NC1CC1,CHEMBL3439123,DDD01027291,Global Health Stage V,Inactive
Cc1nc2ncccn2c1C(=O)N1CCc2[nH]cnc2C1,CHEMBL3474840,DDD01246142,Global Health Stage V,Inactive
COc1ccc2c(c1)CCCC2CC(=O)NCC(=O)O,CHEMBL3454341,DDD01065241,Global Health Stage V,Inactive
COCC1CCN(S(=O)(=O)N2C[C@@H](C)[C@](O)(C3CC3)C2)CC1,CHEMBL3475585,DDD01246890,Global Health Stage V,Inactive
CCCC1CCCN(Cc2csc(-c3ncccn3)n2)CC1,CHEMBL3488845,DDD01296580,Global Health Stage V,Inactive
CCn1cnnc1CNC(=O)NC(c1cccs1)C1CCCC1,CHEMBL3491156,DDD01298910,Global Health Stage V,Inactive
CCC(=O)N1CCCCC1c1nc(O)c2c(n1)CN(C(C)=O)CC2,CHEMBL3447185,DDD01057421,Global Health Stage V,Inactive
c1cnnc(NCC2CN(CC3CCOCC3)CCO2)c1,CHEMBL3487896,DDD01295623,Global Health Stage V,Inactive
O=C1CCC2(CCN(Cc3ccc(F)cc3)CC2)N1CCN1CCCC1,CHEMBL3557717,DDD01029412,Global Health Stage V,Inactive
CC(C)CS(=O)(=O)Nc1ccc2c(c1)OCC(C)(C)C(=O)N2C,CHEMBL3439307,DDD01027491,Global Health Stage V,Inactive
Cc1cnn(CC2CCCN2CC(=O)Nc2cc(C(C)C)no2)c1,CHEMBL3492833,DDD01300594,Global Health Stage V,Inactive
COCCn1ccc(=O)c(OCC(=O)Nc2cccc(C(C)=O)c2)c1C,CHEMBL3444021,DDD01035702,Global Health Stage V,Inactive
COCCCNC(=O)c1cc(-c2cnc(N(C)C)nc2)cn1CC1CC1,CHEMBL3554111,DDD01032316,Global Health Stage V,Inactive
CN1CCc2c(C#N)c(NCCCN3CCOCC3)n3cnnc3c2C1,CHEMBL3552321,DDD01036117,Global Health Stage V,Inactive
Cc1cc(NC(=O)CN2CCn3c(nnc3-c3ccccc3)C2)no1,CHEMBL3493666,DDD01301435,Global Health Stage V,Inactive
COc1cc(N2CC[C@@H]3O[C@H](C(=O)NCC4CC4)C[C@@H]32)ncn1,CHEMBL3442216,DDD01032452,Global Health Stage V,Inactive
COc1cccc(-c2noc(-c3ccc(N4CC(N)C4)nc3)n2)c1OC,CHEMBL3478154,DDD01249470,Global Health Stage V,Inactive
CNc1cc(C)nc(C2CN(Cc3ccc(Cl)cn3)CCO2)c1,CHEMBL3449479,DDD01060088,Global Health Stage V,Inactive
Cc1cccc(CN(C(=O)CS(C)(=O)=O)C(C)C)c1,CHEMBL3479151,DDD01250476,Global Health Stage V,Inactive
Cc1noc([C@@H]2C[C@H]3OCC[C@H]3N(S(=O)(=O)N(C)C)C2)n1,CHEMBL3442718,DDD01033701,Global Health Stage V,Inactive
CCCn1ncc(-c2nc3c[nH]n(CC)c-3n2)c1C,CHEMBL4527401,DDD01252709,Global Health Stage V,Inactive
Cc1nc(CN2CCO[C@H]3CN(C(=O)Cc4cccs4)C[C@H]32)cs1,CHEMBL3443137,DDD01034669,Global Health Stage V,Inactive
CCn1cc(NC(=O)C2CCN(CC(=O)NC3CCCC3)CC2)cn1,CHEMBL3488431,DDD01296162,Global Health Stage V,Inactive
N#Cc1ncn(CCC(=O)Nc2cc(Cl)ccc2Cl)n1,CHEMBL3460738,DDD01071711,Global Health Stage V,Inactive
O=C(c1ccccn1)N1CCCC(c2ncncc2-c2ccncc2)C1,CHEMBL3449299,DDD01059879,Global Health Stage V,Inactive
CN(Cc1ccc(N(C)C)cc1)C(=O)c1cc2c([nH]c1=O)CCCC2=O,CHEMBL3488669,DDD01296402,Global Health Stage V,Inactive
CC(C)CCOCCNC(=O)Nc1ccc(F)c(C(N)=O)c1,CHEMBL3492975,DDD01300738,Global Health Stage V,Inactive
O=C(c1ccc(-n2ccnc2)cc1)N1CCN(c2cnccn2)CC1,CHEMBL3457510,DDD01068451,Global Health Stage V,Inactive
CC(C)COC(C)C(=O)NCc1ccc(OC(C)C)nc1,CHEMBL3497019,DDD01304814,Global Health Stage V,Inactive
Cc1ccc(N(C)CC(O)COCc2ccccc2)c(C)c1,CHEMBL3466555,DDD01077612,Global Health Stage V,Inactive
CC(C)c1nsc(N2CCn3c(nnc3C(F)(F)F)C2)n1,CHEMBL3466603,DDD01077660,Global Health Stage V,Inactive
Cc1ccc(C#N)c(N2CCC3(CCC(=O)N(CC(N)=O)C3)CC2)n1,CHEMBL3482810,DDD01254155,Global Health Stage V,Inactive
COC1COC2(CCN(Cc3ccc4c(c3)OCO4)CC2)C1,CHEMBL3553622,DDD01029304,Global Health Stage V,Inactive
Cn1cc(C(=O)N2CCN(c3ccccc3)CC2)ccc1=O,CHEMBL3451166,DDD01062025,Global Health Stage V,Inactive
Cc1ccccc1CCNC(=O)N1CCCC(c2nncn2C)C1,CHEMBL3493767,DDD01301536,Global Health Stage V,Inactive
COc1ccccc1OCCNCc1c(C)nn(C)c1N(C)C,CHEMBL3554014,DDD01297737,Global Health Stage V,Inactive
CC1CCc2[nH]c(=O)c(C(=O)N3CCc4ccccc4C3)cc2C1,CHEMBL3438801,DDD01026962,Global Health Stage V,Inactive
CCn1nccc1C(=O)Nc1nc(C)c(C(C)=O)s1,CHEMBL3439499,DDD01027703,Global Health Stage V,Inactive
CCn1cnnc1CNC(=O)NC(C)C(C)C,CHEMBL3495860,DDD01303643,Global Health Stage V,Inactive
O=C(c1cccc(NCc2cccc(F)c2)c1)N1CCC(O)CC1,CHEMBL3455342,DDD01066256,Global Health Stage V,Inactive
Cn1nc2c(c1NC(=O)c1ccc(Cl)s1)CCC2,CHEMBL3439528,DDD01027734,Global Health Stage V,Inactive
CN(C)c1cc(CNC(=O)c2cc(F)ccc2F)ccn1,CHEMBL3491246,DDD01299000,Global Health Stage V,Inactive
CC(Cn1cccn1)NC(=O)N1CCN(Cc2ccsc2)CC1,CHEMBL3492695,DDD01300454,Global Health Stage V,Inactive
CN(CCc1ccc(F)cc1)Cc1nc2c(cnn2C)c(=O)[nH]1,CHEMBL3494304,DDD01302078,Global Health Stage V,Inactive
CCC[C@@H]1CN(Cc2ccccc2-c2ccco2)C[C@H]1NC(C)=O,CHEMBL3485303,DDD01256660,Global Health Stage V,Inactive
Cc1cnnn1Cc1nnn2c1CN(Cc1cccs1)CCC2,CHEMBL3551956,DDD01031173,Global Health Stage V,Inactive
COCCS(=O)(=O)Nc1ccc(-n2cncn2)c(F)c1,CHEMBL3490084,DDD01297835,Global Health Stage V,Inactive
